Date,Open,High,Low,Close(t),Volume,SD20,Upper_Band,Lower_Band,S_Close(t-1),S_Close(t-2),S_Close(t-3),S_Close(t-5),S_Open(t-1),MA5,MA10,MA20,MA50,MA200,EMA10,EMA20,EMA50,EMA100,EMA200,MACD,MACD_EMA,CCI,ROC,SO%K,STD5,ForceIndex1,ForceIndex20,Date_col,Day,DayofWeek,DayofYear,Week,Is_month_end,Is_month_start,Is_quarter_end,Is_quarter_start,Is_year_end,Is_year_start,Is_leap_year,Year,Month,QQQ_Close,QQQ(t-1),QQQ(t-2),QQQ(t-5),QQQ_MA10,QQQ_MA20,QQQ_MA50,SnP_Close,SnP(t-1)),SnP(t-5),DJIA_Close,DJIA(t-1)),DJIA(t-5),Close_forcast
2018-04-27,1045.5400390625,1051.699951171875,1027.5899658203125,1031.449951171875,2037300,24.49017806928069,1090.0008608993035,992.0401486221807,1043.31005859375,1022.989990234375,1022.6400146484375,1077.3199462890625,1033.219970703125,1038.8400146484375,1056.1819946289063,1041.0205047607421,1075.9376062011718,1033.3800039672851,1040.0763023332718,1040.0763023332718,1040.0763023332718,1040.0763023332718,1040.0763023332718,-7.006008735386331,-7.409409430612503,1333.3333333333335,-0.44304155414481033,21.960969236559652,0.02475517722475414,-24162596.850585938,-11592366.320800781,2018-04-27,27,4,117,17,0,0,0,0,0,0,0,2018,4,158.38882446289062,158.29110717773438,155.0273895263672,158.59405517578125,158.83148803710938,157.22697677612305,160.54013549804688,2669.909912109375,2666.93994140625,2670.139892578125,24311.189453125,24322.33984375,24462.939453125,1018.5800170898438
2018-04-30,1034.4200439453125,1038.3699951171875,1018.2999877929688,1018.5800170898438,1724600,24.16107405111119,1089.640153473316,992.9958572688713,1031.449951171875,1043.31005859375,1022.989990234375,1073.81005859375,1045.5400390625,1027.7940063476562,1053.429998779297,1041.3180053710937,1074.4820068359375,1033.6286541748048,1032.910873918796,1032.910873918796,1032.910873918796,1032.910873918796,1032.910873918796,-8.680803368959914,-7.663688218281986,1333.3333333333335,-2.630719734094189,6.757271220976764,0.024618042985123628,-22195488.317871094,10261391.052246094,2018-04-30,30,0,120,18,1,0,0,0,0,0,0,2018,4,157.2650909423828,158.38882446289062,158.29110717773438,158.19338989257812,158.66927795410157,157.49227752685547,160.45235443115234,2648.050048828125,2669.909912109375,2670.2900390625,24163.150390625,24311.189453125,24448.689453125,1040.75
2018-05-01,1016.2999877929688,1041.72998046875,1010.6099853515625,1040.75,1766300,23.569473161280584,1089.5604520598658,995.2825594147434,1018.5800170898438,1031.449951171875,1043.31005859375,1022.6400146484375,1034.4200439453125,1031.4160034179688,1049.5690002441406,1042.4215057373046,1073.3870068359374,1033.947854309082,1035.523915945864,1035.523915945864,1035.523915945864,1035.523915945864,1035.523915945864,-8.125492227286031,-7.756049020082796,1333.3333333333335,-3.577118466086798,34.68355141631022,0.0164895212816336,39158840.814208984,38982253.93676758,2018-05-01,1,1,121,18,0,1,0,0,0,0,0,2018,5,159.06307983398438,157.2650909423828,158.38882446289062,154.84173583984375,158.34485778808593,157.76197509765626,160.41497100830077,2654.800048828125,2648.050048828125,2634.56005859375,24099.05078125,24163.150390625,24024.130859375,1026.050048828125
2018-05-02,1034.0,1043.97998046875,1023.1599731445312,1026.050048828125,1734900,23.687274752941505,1089.6130596377188,994.8639606259529,1040.75,1018.5800170898438,1031.449951171875,1022.989990234375,1016.2999877929688,1032.0280151367188,1044.6350036621093,1042.238510131836,1071.8362084960938,1034.1983044433593,1032.3659602399512,1032.3659602399512,1032.3659602399512,1032.3659602399512,1032.3659602399512,-8.770466870998462,-7.958932590265929,1333.3333333333333,-4.5880996799512355,17.76761696060459,0.018371377528798173,-25502945.288085938,-6349581.5185546875,2018-05-02,2,2,122,18,0,0,0,0,0,0,0,2018,5,158.12501525878906,159.06307983398438,157.2650909423828,155.0273895263672,157.8934127807617,157.8636001586914,160.35238830566405,2635.669921875,2654.800048828125,2639.39990234375,23924.98046875,24099.05078125,24083.830078125,1026.300048828125
2018-05-03,1025.3699951171875,1030.68994140625,1007.8900146484375,1026.300048828125,1964100,23.864250287671986,1089.6500124161644,994.1930112654763,1026.050048828125,1040.75,1018.5800170898438,1043.31005859375,1034.0,1028.6260131835938,1038.3200134277345,1041.9215118408204,1070.0872094726562,1034.3950546264648,1030.3439897693424,1030.3439897693424,1030.3439897693424,1030.3439897693424,1030.3439897693424,-9.15589752494975,-8.198325577202695,1333.3333333333333,-5.79649411850653,20.542328925162803,0.015060423462569904,491025.0,-12452326.867675781,2018-05-03,3,3,123,18,0,0,0,0,0,0,0,2018,5,158.10546875,158.12501525878906,159.06307983398438,158.29110717773438,157.58951568603516,157.91978912353517,160.29858489990235,2629.72998046875,2635.669921875,2666.93994140625,23930.150390625,23924.98046875,24322.33984375,1051.0
2018-05-04,1019.6099853515625,1051.8800048828125,1018.0499877929688,1051.0,1844600,22.706981858813492,1089.3879749480957,998.5600475128417,1026.300048828125,1026.050048828125,1040.75,1031.449951171875,1025.3699951171875,1032.5360229492187,1035.6880187988281,1043.9740112304687,1068.909208984375,1034.6862045288085,1037.229326512895,1037.229326512895,1037.229326512895,1037.229326512895,1037.229326512895,-7.383165920745796,-8.035293645911315,1333.3333333333335,-2.443094679507626,48.10308826193496,0.018250729166271556,45561529.931640625,75720807.48291016,2018-05-04,4,4,124,18,0,0,0,0,0,0,0,2018,5,161.10536193847656,158.10546875,158.12501525878906,158.38882446289062,157.84064636230468,158.32238159179687,160.3051693725586,2663.419921875,2629.72998046875,2669.909912109375,24262.509765625,23930.150390625,24311.189453125,1059.4599609375
2018-05-07,1053.8900146484375,1065.0,1050.27001953125,1059.4599609375,1720000,22.228956720571155,1090.4004213757128,1001.4845944934281,1051.0,1026.300048828125,1026.050048828125,1018.5800170898438,1019.6099853515625,1040.71201171875,1034.2530090332032,1045.9425079345704,1067.5366088867188,1035.0225543212891,1044.6395379877636,1044.6395379877636,1044.6395379877636,1044.6395379877636,1044.6395379877636,-5.235266316503385,-7.47528818002973,1333.3333333333333,-1.3363720651902564,57.542902364175994,0.015789956620766286,14551132.8125,67716286.62109375,2018-05-07,7,0,127,19,0,0,0,0,0,0,0,2018,5,162.44407653808594,161.10536193847656,158.10546875,157.2650909423828,158.26571502685547,158.73816833496093,160.27277404785156,2672.6298828125,2663.419921875,2648.050048828125,24357.3203125,24262.509765625,24163.150390625,1058.5899658203125
2018-05-08,1064.6199951171875,1065.22998046875,1051.6400146484375,1058.5899658203125,1301500,22.283818446052,1091.6146431176899,1002.4793693334818,1059.4599609375,1051.0,1026.300048828125,1040.75,1053.8900146484375,1044.2800048828126,1037.8480041503906,1047.0470062255858,1065.8344091796876,1035.3463040161132,1049.2896805986134,1049.2896805986134,1049.2896805986134,1049.2896805986134,1049.2896805986134,-3.562179156527691,-6.692666375329322,1333.3333333333333,3.515406267789536,56.57214230549725,0.013996357544483006,-1132298.6450195312,28750090.51513672,2018-05-08,8,1,128,19,0,0,0,0,0,0,0,2018,5,162.27793884277344,162.44407653808594,161.10536193847656,159.06307983398438,159.00933532714845,158.97561950683593,160.19354522705078,2671.919921875,2672.6298828125,2654.800048828125,24360.2109375,24357.3203125,24099.05078125,1088.949951171875
2018-05-09,1064.0999755859375,1094.0,1062.1099853515625,1088.949951171875,2358000,23.511629526145825,1097.2647599067839,1003.2182418022005,1058.5899658203125,1059.4599609375,1051.0,1026.050048828125,1064.6199951171875,1056.8599853515625,1044.4440002441406,1050.2415008544922,1065.2632080078124,1035.7995037841797,1062.5097707897007,1062.5097707897007,1062.5097707897007,1062.5097707897007,1062.5097707897007,0.2111179245639505,-5.311909515350668,1333.3333333333333,6.447762105901746,93.322530731902,0.013619969028566358,71588845.45898438,150652366.69921875,2018-05-09,9,2,129,19,0,0,0,0,0,0,0,2018,5,164.046630859375,162.27793884277344,162.44407653808594,158.12501525878906,159.91125946044923,159.3469436645508,160.19085998535155,2697.7900390625,2671.919921875,2635.669921875,24542.5390625,24360.2109375,23924.98046875,1105.469970703125
2018-05-10,1095.0,1109.4100341796875,1093.8800048828125,1105.469970703125,1820700,26.311050411992454,1106.2725982605084,1001.0283966125385,1088.949951171875,1058.5899658203125,1059.4599609375,1026.300048828125,1064.0999755859375,1072.6939697265625,1050.6599914550782,1053.6504974365234,1065.2942065429688,1036.481703491211,1076.829837427509,1076.829837427509,1076.829837427509,1076.829837427509,1076.829837427509,4.482835225068129,-3.3529605672669085,1333.3333333333335,5.9579519623494,96.11892955226466,0.011916244355204164,30077999.560546875,124135201.53808594,2018-05-10,10,3,130,19,0,0,0,0,0,0,0,2018,5,165.74688720703125,164.046630859375,162.27793884277344,158.10546875,160.6568374633789,159.708984375,160.24325164794922,2723.070068359375,2697.7900390625,2629.72998046875,24739.529296875,24542.5390625,23930.150390625,1103.3800048828125
2018-05-11,1100.4100341796875,1109.010009765625,1097.219970703125,1103.3800048828125,1525200,28.181104362524987,1113.3797044525888,1000.655287002489,1105.469970703125,1088.949951171875,1058.5899658203125,1051.0,1095.0,1083.169970703125,1057.8529968261719,1057.017495727539,1065.9336059570312,1037.172053527832,1085.6798932459435,1085.6798932459435,1085.6798932459435,1085.6798932459435,1085.6798932459435,7.6118149224175795,-1.160005469330011,1333.3333333333333,6.973683369630747,94.06025597245001,0.012627552392862925,-3187615.869140625,102706915.86914062,2018-05-11,11,4,131,19,0,0,0,0,0,0,0,2018,5,165.59056091308594,165.74688720703125,164.046630859375,161.10536193847656,161.37701110839845,160.1042495727539,160.34578430175782,2727.719970703125,2723.070068359375,2663.419921875,24831.169921875,24739.529296875,24262.509765625,1106.5999755859375
2018-05-14,1105.5699462890625,1118.1500244140625,1104.800048828125,1106.5999755859375,1966900,30.12739248556399,1120.297280698667,999.7877107564111,1103.3800048828125,1105.469970703125,1088.949951171875,1059.4599609375,1100.4100341796875,1092.5979736328125,1066.6549926757812,1060.042495727539,1066.3828051757812,1037.9425033569337,1092.6532540259416,1092.6532540259416,1092.6532540259416,1092.6532540259416,1092.6532540259416,10.233414172471385,1.118678459030268,1333.3333333333333,8.64143778783066,89.5247163022419,0.013011859286333895,6333360.3759765625,118997450.0,2018-05-14,14,0,134,20,0,0,0,0,0,0,0,2018,5,165.8739471435547,165.59056091308594,165.74688720703125,162.44407653808594,162.23789672851564,160.4535873413086,160.4245217895508,2730.1298828125,2727.719970703125,2672.6298828125,24899.41015625,24831.169921875,24357.3203125,1084.8699951171875
2018-05-15,1096.9000244140625,1099.1199951171875,1078.780029296875,1084.8699951171875,1786900,30.33779741839595,1120.9935910526124,999.6424013790285,1106.5999755859375,1103.3800048828125,1105.469970703125,1058.5899658203125,1105.5699462890625,1097.8539794921876,1071.0669921875,1060.3179962158204,1066.1850048828126,1038.5752032470702,1090.0588343896902,1090.0588343896902,1090.0588343896902,1090.0588343896902,1090.0588343896902,10.437307858938311,2.982404339011877,1333.3333333333335,4.239250071312755,69.81677276501522,0.018186092685645413,-38829302.099609375,9845836.450195312,2018-05-15,15,1,135,20,0,0,0,0,0,0,0,2018,5,164.03684997558594,165.8739471435547,165.59056091308594,162.27793884277344,162.7352737426758,160.54006576538086,160.43061614990233,2711.449951171875,2730.1298828125,2671.919921875,24706.41015625,24899.41015625,24360.2109375,1084.0899658203125
2018-05-16,1085.0899658203125,1094.3800048828125,1081.6300048828125,1084.0899658203125,1281400,30.62628165611763,1122.0055570866493,999.5004304621789,1084.8699951171875,1106.5999755859375,1103.3800048828125,1088.949951171875,1096.9000244140625,1096.881982421875,1076.8709838867187,1060.752993774414,1065.8488037109375,1039.268153076172,1088.069211533231,1088.069211533231,1088.069211533231,1088.069211533231,1088.069211533231,10.41588538608994,4.469100548427489,1333.3333333333335,5.656636053813964,69.10932742872959,0.012498980304223918,-999529.541015625,11148117.431640625,2018-05-16,16,2,136,20,0,0,0,0,0,0,0,2018,5,165.12147521972656,164.03684997558594,165.8739471435547,164.046630859375,163.43491973876954,160.66416625976564,160.44454956054688,2722.4599609375,2711.449951171875,2697.7900390625,24768.9296875,24706.41015625,24542.5390625,1081.260009765625
2018-05-17,1081.4599609375,1091.0,1076.4200439453125,1081.260009765625,1286900,30.275126161236816,1120.8937490265753,999.793244381628,1084.0899658203125,1084.8699951171875,1106.5999755859375,1105.469970703125,1085.0899658203125,1092.039990234375,1082.3669799804688,1060.3434967041017,1065.173203125,1039.9416531372071,1085.7994776106957,1085.7994776106957,1085.7994776106957,1085.7994776106957,1085.7994776106957,10.054650368685543,5.5862105124791,1333.3333333333335,5.355155249213495,66.54270689177967,0.00878582931235971,-3641870.4467773438,-10539635.595703125,2018-05-17,17,3,137,20,0,0,0,0,0,0,0,2018,5,164.486328125,165.12147521972656,164.03684997558594,165.74688720703125,164.07300567626953,160.83126068115234,160.4381707763672,2720.1298828125,2722.4599609375,2723.070068359375,24713.98046875,24768.9296875,24739.529296875,1069.6400146484375
2018-05-18,1066.0,1073.72998046875,1064.6800537109375,1069.6400146484375,1774100,30.09664988820947,1120.1527998984893,999.7662003456513,1081.260009765625,1084.0899658203125,1084.8699951171875,1103.3800048828125,1081.4599609375,1085.2919921875,1084.2309814453124,1059.9595001220703,1063.9784033203125,1040.551653137207,1080.4129899566096,1080.4129899566096,1080.4129899566096,1080.4129899566096,1080.4129899566096,8.730097392782,6.214987888539681,1333.3333333333333,1.7735503947133684,56.00398560752837,0.009045420413732541,-20615033.337402344,-13624966.723632812,2018-05-18,18,4,138,20,0,0,0,0,0,0,0,2018,5,163.63621520996094,164.486328125,165.12147521972656,165.59056091308594,164.32609100341796,161.08336868286133,160.3966436767578,2712.969970703125,2720.1298828125,2727.719970703125,24715.08984375,24713.98046875,24831.169921875,1084.010009765625
2018-05-21,1079.0,1093.300048828125,1078.0,1084.010009765625,1259000,30.428298332929614,1121.3260943465234,999.6129010148048,1069.6400146484375,1081.260009765625,1084.0899658203125,1106.5999755859375,1066.0,1080.7739990234375,1086.685986328125,1060.469497680664,1062.4418041992187,1041.2702032470704,1081.611996559615,1081.611996559615,1081.611996559615,1081.611996559615,1081.611996559615,8.739178319666962,6.719825974765138,1333.3333333333333,2.317222899712136,69.0368115139773,0.012315276661915939,18091823.852539062,12841738.525390625,2018-05-21,21,0,141,21,0,0,0,0,0,0,0,2018,5,164.55474853515625,163.63621520996094,164.486328125,165.8739471435547,164.537158203125,161.40143661499025,160.30909881591796,2733.010009765625,2712.969970703125,2730.1298828125,25013.2890625,24715.08984375,24899.41015625,1075.31005859375
2018-05-22,1089.800048828125,1091.800048828125,1072.260009765625,1075.31005859375,1111300,29.237873090787517,1121.5787460595047,1004.6272536963547,1084.010009765625,1069.6400146484375,1081.260009765625,1084.8699951171875,1079.0,1078.86201171875,1088.3579956054687,1063.1029998779297,1060.629404296875,1041.9178036499025,1079.5113505709933,1079.5113505709933,1079.5113505709933,1079.5113505709933,1079.5113505709933,7.9526880313540005,6.966398386082911,1333.3333333333333,1.5794682845383787,61.14641572100747,0.009390075551207131,-9668255.737304688,58532219.83642578,2018-05-22,22,1,142,21,0,0,0,0,0,0,0,2018,5,164.33978271484375,164.55474853515625,163.63621520996094,164.03684997558594,164.74334259033202,161.87633895874023,160.1993035888672,2724.43994140625,2733.010009765625,2711.449951171875,24834.41015625,25013.2890625,24706.41015625,1085.9599609375
2018-05-23,1070.0,1088.0,1066.9599609375,1085.9599609375,1187000,28.05758880389819,1122.3666760208823,1010.1363208052896,1075.31005859375,1084.010009765625,1069.6400146484375,1084.0899658203125,1089.800048828125,1079.2360107421875,1088.0589965820313,1066.251498413086,1059.5504028320313,1042.61885345459,1081.6608873598288,1081.6608873598288,1081.6608873598288,1081.6608873598288,1081.6608873598288,8.095427872418213,7.192204283349972,1333.3333333333333,-0.2745755423522741,67.84210619381612,0.010776444283837472,12641434.08203125,74745355.22460938,2018-05-23,23,2,143,21,0,0,0,0,0,0,0,2018,5,165.72735595703125,164.33978271484375,164.55474853515625,165.12147521972656,164.91141510009766,162.41133728027344,160.16350250244142,2733.2900390625,2724.43994140625,2722.4599609375,24886.810546875,24834.41015625,24768.9296875,1085.449951171875
2018-05-24,1086.9000244140625,1087.1199951171875,1072.300048828125,1085.449951171875,1030200,27.825414264005047,1124.0093215700024,1012.7076645139821,1085.9599609375,1075.31005859375,1084.010009765625,1081.260009765625,1070.0,1080.0739990234374,1086.0569946289063,1068.3584930419922,1058.2816015625,1043.325153198242,1082.923908630511,1082.923908630511,1082.923908630511,1082.923908630511,1082.923908630511,8.074320953231563,7.368627617326291,1333.3333333333335,-1.810996233440555,51.826648659438604,0.010669371300574614,-525412.060546875,43412517.333984375,2018-05-24,24,3,144,21,0,0,0,0,0,0,0,2018,5,165.678466796875,165.72735595703125,164.33978271484375,164.486328125,164.90457305908203,162.78070526123048,160.1273095703125,2727.760009765625,2733.2900390625,2720.1298828125,24811.759765625,24886.810546875,24713.98046875,1084.0799560546875
2018-05-25,1086.550048828125,1089.5699462890625,1082.5999755859375,1084.0799560546875,1111200,26.61345916507329,1124.2169116162795,1017.7630749559863,1085.449951171875,1085.9599609375,1075.31005859375,1069.6400146484375,1086.9000244140625,1082.9619873046875,1084.1269897460938,1070.9899932861329,1056.9510009765625,1044.0451528930664,1083.3092577719033,1083.3092577719033,1083.3092577719033,1083.3092577719033,1083.3092577719033,7.856481779811247,7.466198449823282,1333.3333333333333,-1.7491751475208956,48.774525098651004,0.008773691135663335,-1522338.57421875,58482461.42578125,2018-05-25,25,4,145,21,0,0,0,0,0,0,0,2018,5,165.84458923339844,165.678466796875,165.72735595703125,163.63621520996094,164.9299758911133,163.15349349975585,160.0973648071289,2721.330078125,2727.760009765625,2712.969970703125,24753.08984375,24811.759765625,24715.08984375,1068.0699462890625
2018-05-29,1076.0,1081.3399658203125,1063.0799560546875,1068.0699462890625,1803800,23.615902738411034,1120.6962952229158,1026.2326842692717,1084.0799560546875,1085.449951171875,1085.9599609375,1084.010009765625,1086.550048828125,1079.773974609375,1080.2739868164062,1073.4644897460937,1055.6239990234376,1044.7675524902343,1078.229487277623,1078.229487277623,1078.229487277623,1078.229487277623,1078.229487277623,6.319125730673704,7.2367839059933665,1333.3333333333335,-3.4818389794806928,10.635183410298858,0.009214915917127954,-28878855.615234375,89269934.28955078,2018-05-29,29,1,149,22,0,0,0,0,0,0,0,2018,5,165.1117401123047,165.84458923339844,165.678466796875,164.55474853515625,164.85375518798827,163.54582595825195,160.06271484375,2689.860107421875,2721.330078125,2733.010009765625,24361.44921875,24753.08984375,25013.2890625,1077.469970703125
2018-05-30,1073.47998046875,1078.989990234375,1066.550048828125,1077.469970703125,1434300,22.331114247048127,1119.9627167753463,1030.6382597871536,1068.0699462890625,1084.0799560546875,1085.449951171875,1075.31005859375,1076.0,1080.20595703125,1079.533984375,1075.30048828125,1055.1719995117187,1045.5044522094727,1077.9763150861238,1077.9763150861238,1077.9763150861238,1077.9763150861238,1077.9763150861238,5.792491164173043,6.947925357629302,1333.3333333333335,-0.6821116306441077,26.13037368054724,0.009930887917649598,13482455.017089844,52667453.97949219,2018-05-30,30,2,150,22,0,0,0,0,0,0,0,2018,5,166.29409790039062,165.1117401123047,165.84458923339844,164.33978271484375,165.07947998046876,163.90737686157226,160.12290802001954,2724.010009765625,2689.860107421875,2724.43994140625,24667.779296875,24361.44921875,24834.41015625,1100.0
2018-05-31,1082.0,1110.0,1078.0,1100.0,3968400,19.71631028746731,1118.4306064147784,1039.5653652649091,1077.469970703125,1068.0699462890625,1084.0799560546875,1085.9599609375,1073.47998046875,1083.01396484375,1081.1249877929688,1078.9979858398438,1055.2559985351563,1046.3098022460938,1085.3175433907493,1085.3175433907493,1085.3175433907493,1085.3175433907493,1085.3175433907493,7.111141733597606,6.980568632822963,1333.3333333333333,1.4675935283331072,67.04194319204494,0.013225919955317118,89408168.26171875,293462986.23046875,2018-05-31,31,3,151,22,1,0,0,0,0,0,0,2018,5,166.1865997314453,166.29409790039062,165.1117401123047,165.72735595703125,165.1859924316406,164.3104560852051,160.17020263671876,2705.27001953125,2724.010009765625,2733.2900390625,24415.83984375,24667.779296875,24886.810546875,1135.0
2018-06-01,1112.8699951171875,1138.1600341796875,1112.010009765625,1135.0,3160100,19.404684718070694,1123.242352834579,1045.623613962296,1100.0,1077.469970703125,1068.0699462890625,1085.449951171875,1082.0,1092.923974609375,1086.4989868164062,1084.4329833984375,1056.0759985351563,1047.2944021606445,1101.8783622604997,1101.8783622604997,1101.8783622604997,1101.8783622604997,1101.8783622604997,10.855256661396425,7.755506238537656,1333.3333333333335,4.970126495848462,95.79111495538618,0.018253449302557154,110603500.0,343502715.6982422,2018-06-01,1,4,152,22,0,1,0,0,0,0,0,2018,6,168.79566955566406,166.1865997314453,166.29409790039062,165.678466796875,165.61692657470704,164.84496612548827,160.2839450073242,2734.6201171875,2705.27001953125,2727.760009765625,24635.2109375,24415.83984375,24811.759765625,1153.0400390625
2018-06-04,1138.5,1157.8599853515625,1137.0,1153.0400390625,2237700,23.195790476228087,1135.9265663040187,1043.1434043991062,1135.0,1100.0,1077.469970703125,1084.0799560546875,1112.8699951171875,1106.7159912109375,1094.8389892578125,1089.5349853515625,1058.073798828125,1048.3382522583008,1118.9322545278333,1118.9322545278333,1118.9322545278333,1118.9322545278333,1118.9322545278333,15.104064844442291,9.225217959718584,1333.3333333333333,7.797017994084102,94.914597173245,0.017411789079401975,40368195.41015625,228334995.41015625,2018-06-04,4,0,155,23,0,0,0,0,0,0,0,2018,6,170.3200225830078,168.79566955566406,166.1865997314453,165.84458923339844,166.28530731201172,165.30569915771486,160.5086932373047,2746.8701171875,2734.6201171875,2721.330078125,24813.689453125,24635.2109375,24753.08984375,1151.02001953125
2018-06-05,1154.6600341796875,1161.0999755859375,1147.4599609375,1151.02001953125,1648200,25.833056483801816,1145.7791012488535,1042.4468753136464,1153.0400390625,1135.0,1100.0,1068.0699462890625,1138.5,1123.306005859375,1101.539990234375,1094.11298828125,1060.5631982421876,1049.4550524902343,1129.6281761956388,1129.6281761956388,1129.6281761956388,1129.6281761956388,1129.6281761956388,18.099635910210964,11.00010154981706,1333.3333333333335,6.181678135990027,89.71643129343197,0.012624827202104717,-3329396.19140625,150909288.57421875,2018-06-05,5,1,156,23,0,0,0,0,0,0,0,2018,6,170.84771728515625,170.3200225830078,168.79566955566406,165.1117401123047,166.91460418701172,165.72588119506835,160.8278366088867,2748.800048828125,2746.8701171875,2689.860107421875,24799.98046875,24813.689453125,24361.44921875,1146.949951171875
2018-06-06,1152.77001953125,1154.7099609375,1136.3199462890625,1146.949951171875,1746700,26.968865587824816,1152.4687187244776,1044.5932563731785,1151.02001953125,1153.0400390625,1135.0,1077.469970703125,1154.6600341796875,1137.202001953125,1108.7039794921875,1098.530987548828,1062.4203979492188,1050.5589022827148,1135.4021011877176,1135.4021011877176,1135.4021011877176,1135.4021011877176,1135.4021011877176,19.915651822983364,12.783211604450322,1333.3333333333335,6.66225448237813,85.56414854666367,0.015129244758349553,-7109188.4033203125,154338386.41357422,2018-06-06,6,2,157,23,0,0,0,0,0,0,0,2018,6,171.8444061279297,170.84771728515625,170.3200225830078,166.29409790039062,167.66506652832032,166.20420455932617,161.05180389404296,2772.35009765625,2748.800048828125,2724.010009765625,25146.390625,24799.98046875,24667.779296875,1134.4200439453125
2018-06-07,1144.5799560546875,1145.8699951171875,1126.1199951171875,1134.4200439453125,1805400,28.014964192018308,1156.8344205715366,1044.7745638034635,1146.949951171875,1151.02001953125,1153.0400390625,1100.0,1152.77001953125,1144.0860107421875,1113.5499877929688,1100.8044921875,1064.969998779297,1051.6266525268554,1135.0747487735825,1135.0747487735825,1135.0747487735825,1135.0747487735825,1135.0747487735825,20.111960559099316,14.248961395380123,1333.3333333333335,4.462418942773665,72.78114025255921,0.01733129020327615,-22621494.506835938,82091705.49316406,2018-06-07,7,3,158,23,0,0,0,0,0,0,0,2018,6,170.44705200195312,171.8444061279297,170.84771728515625,166.1865997314453,168.1370361328125,166.52422561645508,161.35179351806642,2770.3701171875,2772.35009765625,2705.27001953125,25241.41015625,25146.390625,24415.83984375,1132.7099609375
2018-06-08,1131.2099609375,1138.780029296875,1123.22998046875,1132.7099609375,1364200,28.901846187525514,1159.9701840742698,1044.3627993241678,1134.4200439453125,1146.949951171875,1151.02001953125,1135.0,1144.5799560546875,1143.6280029296875,1118.2759887695313,1102.1664916992188,1067.5205981445313,1052.5882022094727,1134.286486161555,1134.286486161555,1134.286486161555,1134.286486161555,1134.286486161555,19.90015069008723,15.379199254321545,1333.3333333333335,4.353955676593111,71.03651398540437,0.009863485390577208,-2332895.2392578125,37160794.677734375,2018-06-08,8,4,159,23,0,0,0,0,0,0,0,2018,6,170.45681762695312,170.44705200195312,171.8444061279297,168.79566955566406,168.6148712158203,166.75972213745118,161.6877426147461,2779.030029296875,2770.3701171875,2734.6201171875,25316.529296875,25241.41015625,24635.2109375,1140.9000244140625
2018-06-11,1132.93994140625,1147.739990234375,1131.4000244140625,1140.9000244140625,1239800,30.174443610571885,1164.391379896925,1043.6936054546375,1132.7099609375,1134.4200439453125,1146.949951171875,1153.0400390625,1131.2099609375,1141.2,1123.9579956054688,1104.0424926757812,1069.5957983398437,1053.5798022460938,1136.490998912391,1136.490998912391,1136.490998912391,1136.490998912391,1136.490998912391,20.16075883995927,16.33551117144909,1333.3333333333335,5.241317122600563,79.3920147450746,0.006470421458809884,10154040.698242188,46517320.21484375,2018-06-11,11,0,162,24,0,0,0,0,0,0,0,2018,6,170.9161376953125,170.45681762695312,170.44705200195312,170.3200225830078,169.1220260620117,167.0260009765625,161.9765933227539,2782.0,2779.030029296875,2746.8701171875,25322.310546875,25316.529296875,24813.689453125,1148.18994140625
2018-06-12,1141.02001953125,1148.75,1141.02001953125,1148.18994140625,1304600,31.751845486912785,1169.6256819406224,1042.6182999929713,1140.9000244140625,1132.7099609375,1134.4200439453125,1151.02001953125,1132.93994140625,1140.633984375,1131.9699951171874,1106.1219909667968,1072.3069970703125,1054.636301879883,1140.390646410344,1140.390646410344,1140.390646410344,1140.390646410344,1140.390646410344,20.71671861670052,17.21175266049938,1333.3333333333335,7.501380915693683,86.82918628110289,0.007518754062364428,9510425.708007812,54258269.40917969,2018-06-12,12,1,163,24,0,0,0,0,0,0,0,2018,6,171.81507873535156,170.9161376953125,170.45681762695312,170.84771728515625,169.7923599243164,167.32305755615235,162.37371337890625,2786.85009765625,2782.0,2748.800048828125,25320.73046875,25322.310546875,24799.98046875,1144.22998046875
2018-06-13,1152.280029296875,1155.6400146484375,1143.3800048828125,1144.22998046875,1715100,32.427900014707184,1173.9457902637894,1044.2341902049604,1148.18994140625,1140.9000244140625,1132.7099609375,1146.949951171875,1141.02001953125,1140.089990234375,1138.64599609375,1109.089990234375,1074.8179968261718,1055.7049517822265,1141.6704244298128,1141.6704244298128,1141.6704244298128,1141.6704244298128,1141.6704244298128,20.600317357119593,17.889465599823424,1333.3333333333335,6.1959972510472285,82.78923509925528,0.00750996099769186,-6791729.00390625,101808310.87646484,2018-06-13,13,2,164,24,0,0,0,0,0,0,0,2018,6,171.80532836914062,171.81507873535156,170.9161376953125,171.8444061279297,170.3434829711914,167.71148147583008,162.7364373779297,2775.6298828125,2786.85009765625,2772.35009765625,25201.19921875,25320.73046875,25146.390625,1160.1099853515625
